#{"t_start": 1752008647.325863, "env_id": "None"}
r,l,t
-2.667208,1,1069.845669
-2.751814,1,1069.902166
-2.928732,1,1069.957319
-2.949782,1,1070.02138
-2.702488,1,1070.081465
-2.638238,1,1070.149517
-2.785372,1,1070.203645
-2.802528,1,1070.257759
-2.758935,1,1070.326533
-2.807414,1,1070.38814
-2.81118,1,1070.444721
-2.690238,1,1070.520229
-2.702244,1,1070.590724
-2.706356,1,1070.651869
-2.608467,1,1070.709932
-2.655193,1,1070.776812
-2.518312,1,1070.83067
-2.971821,1,1070.896328
-2.835248,1,1070.954426
-2.712954,1,1071.021107
-2.857785,1,1071.081883
-3.098737,1,1071.142869
-2.758743,1,1071.204932
-2.710734,1,1071.259098
-2.741476,1,1071.318331
-2.892252,1,1071.384845
-2.724761,1,1071.45027
-2.865129,1,1071.504814
-2.596823,1,1071.567775
-2.938106,1,1071.634565
-2.726876,1,1071.695119
-2.766156,1,1071.754585
-2.850141,1,1071.819515
-2.805527,1,1071.884351
-2.845005,1,1071.937359
-2.785978,1,1071.995147
-2.734813,1,1072.051676
-2.990954,1,1072.117458
-2.686834,1,1072.172579
-2.918472,1,1072.23124
-2.887871,1,1072.288056
-2.630043,1,1072.353613
-2.722755,1,1072.411278
-2.735188,1,1072.474759
-2.85996,1,1072.537718
-2.708576,1,1072.603418
-2.753455,1,1072.660612
-2.926793,1,1072.725774
-2.713614,1,1072.800301
-2.748832,1,1072.868606
-2.829344,1,1072.922591
-2.65128,1,1072.982272
-2.779604,1,1073.041404
-2.883019,1,1073.106031
-2.856504,1,1073.166067
-2.602844,1,1073.224282
-2.514912,1,1073.286137
-2.597743,1,1073.344285
-2.759837,1,1073.407996
-2.742812,1,1073.473996
-2.738506,1,1073.537553
-2.68915,1,1073.590008
-2.784071,1,1073.648824
-2.861016,1,1073.702008
-2.665296,1,1073.770962
-2.864231,1,1073.826152
-2.837446,1,1073.879336
-2.747398,1,1073.94281
-2.62632,1,1074.004512
-2.741941,1,1074.06692
-2.758492,1,1074.11894
-2.803332,1,1074.184417
-2.713354,1,1074.243579
-2.768587,1,1074.304866
-2.77957,1,1074.360373
-2.678038,1,1074.420762
-2.825581,1,1074.483877
-2.670158,1,1074.536773
-2.937259,1,1074.588822
-2.950635,1,1074.657732
-2.740609,1,1074.725056
-2.972708,1,1074.780931
-2.5638,1,1074.835422
-2.804324,1,1074.903679
-2.950929,1,1074.959152
-2.800897,1,1075.020391
-2.716401,1,1075.081165
-2.810828,1,1075.148311
-2.761421,1,1075.201322
-2.720695,1,1075.25233
-2.775207,1,1075.317529
-2.733109,1,1075.375906
-2.795801,1,1075.43744
-2.878933,1,1075.488832
-2.593654,1,1075.547984
-2.649085,1,1075.613528
-2.686676,1,1075.66904
-2.728561,1,1075.735446
-2.757046,1,1075.80339
-2.797986,1,1075.865164
-2.760431,1,1075.917683
-2.703863,1,1075.984374
-2.54504,1,1076.063411
-2.771607,1,1076.115753
-3.040078,1,1076.178772
-2.535276,1,1076.239046
-2.735639,1,1076.290285
-2.738366,1,1076.350413
-2.775987,1,1076.40566
-2.830533,1,1076.46727
-2.721226,1,1076.531484
-2.764855,1,1076.584821
-2.846379,1,1076.639665
-2.810135,1,1076.708362
-2.863549,1,1076.762521
-2.844913,1,1076.824465
-2.877063,1,1076.887204
-2.95916,1,1076.952228
-2.715142,1,1077.014803
-2.953707,1,1077.069662
-2.725141,1,1077.13201
-2.771303,1,1077.198577
-2.898567,1,1077.253198
-2.855147,1,1077.319098
-2.708363,1,1077.376994
-2.686677,1,1077.434608
-2.743719,1,1077.491276
-2.70887,1,1077.555146
-2.652947,1,1077.632345
-2.807975,1,1077.692248
-2.787742,1,1077.750093
-2.889726,1,1077.806265
-2.738785,1,1077.873167
-2.526366,1,1077.926799
-2.659415,1,1077.989735
-2.616716,1,1078.048608
-2.728656,1,1078.103665
-2.678012,1,1078.163657
-2.760502,1,1078.220243
-2.770191,1,1078.285042
-2.935737,1,1078.350883
-2.817206,1,1078.405998
-2.763907,1,1078.462956
-2.897793,1,1078.531629
-2.81906,1,1078.58668
-2.734679,1,1078.651072
-2.791513,1,1078.708616
-2.737705,1,1078.774858
-2.673024,1,1078.834531
-2.771275,1,1078.900627
-2.779028,1,1078.959911
-2.743524,1,1079.023051
-2.727308,1,1079.083319
-2.765948,1,1079.144034
-2.818848,1,1079.21138
-2.768453,1,1079.266086
-2.777895,1,1079.334306
-2.834809,1,1079.399188
-2.858602,1,1079.453852
-2.789418,1,1079.506822
-2.631373,1,1079.568737
-2.769433,1,1079.629409
-2.875619,1,1079.683941
-2.762748,1,1079.745382
-2.814694,1,1079.814478
-2.76504,1,1079.876704
-2.708412,1,1079.930941
-2.858097,1,1079.992119
-2.767689,1,1080.064831
-2.574779,1,1080.116987
-2.764454,1,1080.174973
-2.728333,1,1080.242547
-2.821699,1,1080.307499
-2.877664,1,1080.361963
-2.916132,1,1080.418991
-2.690236,1,1080.470441
-2.846598,1,1080.53349
-2.800361,1,1080.591322
-2.748067,1,1080.656669
-2.76196,1,1080.711588
-2.742494,1,1080.76986
-2.888278,1,1080.835091
-2.729075,1,1080.889315
-2.63632,1,1080.955047
-2.982514,1,1081.02968
-2.757064,1,1081.091728
-2.752615,1,1081.16397
-2.497032,1,1081.220292
-2.813741,1,1081.280824
-2.913667,1,1081.340463
-2.959517,1,1081.405802
-2.799734,1,1081.465202
-2.714772,1,1081.519333
-2.881395,1,1081.586208
-2.832149,1,1081.648454
-2.758543,1,1081.704662
-2.74783,1,1081.759655
-2.769006,1,1081.824803
-2.679891,1,1081.894516
-2.656456,1,1081.950141
-2.606465,1,1082.003319
-2.74703,1,1082.069824
-2.684489,1,1082.14327
-2.765192,1,1082.19866
-2.700645,1,1082.256719
-2.744859,1,1082.321459
-2.720472,1,1082.381685
-2.77745,1,1082.440341
-2.679948,1,1082.497092
-2.750161,1,1082.561914
-2.682629,1,1082.614979
-2.857991,1,1082.669398
-2.787481,1,1082.726272
-2.774357,1,1082.7865
-2.892679,1,1082.844537
-2.582242,1,1082.899013
-2.698776,1,1082.953037
-2.794133,1,1083.014039
-2.765955,1,1083.080504
-2.676073,1,1083.137152
-2.754509,1,1083.201989
-2.825681,1,1083.257076
-2.700352,1,1083.319428
-2.834649,1,1083.384963
-2.597419,1,1083.449988
-2.791626,1,1083.504002
-2.80116,1,1083.556413
-2.80677,1,1083.620267
-2.654536,1,1083.688764
-2.898358,1,1083.747546
-2.933833,1,1083.803162
-2.79085,1,1083.873643
-2.646018,1,1083.937069
-2.770673,1,1083.990525
-2.839202,1,1084.050225
-2.699182,1,1084.108817
-2.773829,1,1084.171659
-2.815889,1,1084.232446
-2.65929,1,1084.288146
-2.839414,1,1084.351559
-2.87516,1,1084.412642
-2.782751,1,1084.472734
-2.76513,1,1084.540339
-2.83179,1,1084.600276
-2.874932,1,1084.663116
-2.671245,1,1084.717924
-2.619153,1,1084.787129
-2.775951,1,1084.844763
-2.932693,1,1084.908088
-2.827914,1,1084.964908
-2.737901,1,1085.021922
-2.83962,1,1085.083139
-2.750996,1,1085.147319
-2.751281,1,1085.201829
-2.707619,1,1085.259806
-2.886257,1,1085.330951
-2.831646,1,1085.385027
-2.76878,1,1085.446738
-2.805036,1,1085.504216
-2.602983,1,1085.561867
-2.819353,1,1085.623177
-2.944024,1,1085.683547
-2.825411,1,1085.749065
-2.781299,1,1085.807899
-2.649487,1,1085.868805
-2.613616,1,1085.922373
-2.895638,1,1085.981568
-2.848866,1,1086.050113
-2.87026,1,1086.111991
-2.864033,1,1086.169157
-2.784847,1,1086.250124
-2.757453,1,1086.326742
-2.524375,1,1086.408226
-2.738441,1,1086.479901
-2.923401,1,1086.555463
-2.895457,1,1086.630803
-2.882851,1,1086.718741
-2.707168,1,1086.79968
-2.972946,1,1086.875513
-2.7148,1,1086.961005
-2.847064,1,1087.044677
-2.743523,1,1087.100865
-2.775371,1,1087.167166
-2.875233,1,1087.233023
-2.788937,1,1087.292336
-2.775015,1,1087.347017
-2.686015,1,1087.412043
-2.913677,1,1087.470176
-2.822951,1,1087.522568
-2.622398,1,1087.585401
-2.74146,1,1087.642448
-2.619653,1,1087.706844
-2.78233,1,1087.762384
-2.84681,1,1087.816736
-2.721473,1,1087.88767
-2.76361,1,1087.966272
-2.80055,1,1088.037498
-2.82583,1,1088.105684
-2.780892,1,1088.173797
-2.905609,1,1088.247805
-2.554046,1,1088.310313
-2.924753,1,1088.389086
-2.81559,1,1088.4507
-2.718723,1,1088.516766
-2.86541,1,1088.593511
-2.720234,1,1088.658604
-2.91615,1,1088.720242
-2.878508,1,1088.790605
-2.662667,1,1088.85111
-2.586889,1,1088.916907
-2.572407,1,1088.97243
-2.74457,1,1089.047306
-2.783543,1,1089.119584
-2.742994,1,1089.188197
-2.449538,1,1089.280074
-2.835813,1,1089.339701
-2.613165,1,1089.396597
-2.570766,1,1089.458674
-2.730363,1,1089.517475
-2.709644,1,1089.572322
-2.864228,1,1089.637515
-2.640272,1,1089.70296
-2.888605,1,1089.763379
-2.792297,1,1089.824306
-2.762975,1,1089.885808
-2.888095,1,1089.942527
-2.925878,1,1089.999982
-2.931566,1,1090.058404
-2.67044,1,1090.123774
-2.78872,1,1090.186014
-2.757975,1,1090.239415
-2.712682,1,1090.300479
-2.918879,1,1090.367668
-2.805248,1,1090.42135
-2.879752,1,1090.483585
-2.695118,1,1090.539357
-2.786025,1,1090.60286
-2.852315,1,1090.666664
-2.735796,1,1090.724493
-2.557021,1,1090.791071
-2.783401,1,1090.850176
-2.893595,1,1090.916593
-2.872016,1,1090.968832
-2.70986,1,1091.04277
-2.761858,1,1091.103917
-2.687313,1,1091.169458
-2.834278,1,1091.229971
-2.761171,1,1091.297275
-2.660081,1,1091.35112
-2.899973,1,1091.405385
-2.777279,1,1091.469578
-2.724223,1,1091.527283
-2.580112,1,1091.589398
-2.679717,1,1091.644094
-2.98984,1,1091.704974
-2.811858,1,1091.768628
-2.632022,1,1091.823667
-2.579075,1,1091.882946
-2.787832,1,1091.939575
-2.57712,1,1092.010516
-2.863618,1,1092.065073
-2.618675,1,1092.124186
-2.669606,1,1092.186033
-2.682671,1,1092.24942
-2.879567,1,1092.306604
-2.799212,1,1092.36503
-2.655252,1,1092.427903
-2.715408,1,1092.486709
-2.896695,1,1092.547448
-2.922851,1,1092.601203
-2.651469,1,1092.669121
-2.734822,1,1092.724369
-2.845818,1,1092.784906
-2.791485,1,1092.843159
-2.988531,1,1092.902331
-2.713235,1,1092.966812
-2.784621,1,1093.018797
-2.708988,1,1093.071654
-2.766798,1,1093.142438
-2.720224,1,1093.20524
-2.678216,1,1093.260124
-2.845494,1,1093.323139
-2.809194,1,1093.390565
-2.875598,1,1093.469161
-2.829138,1,1093.552001
-2.815407,1,1093.606488
-2.741886,1,1093.672533
-2.952153,1,1093.726246
-2.701089,1,1093.786435
-2.601425,1,1093.850277
-2.833437,1,1093.907062
-2.773289,1,1093.968555
-2.578697,1,1094.031857
-2.772167,1,1094.096073
-2.702786,1,1094.150862
-2.803181,1,1094.21424
-2.68405,1,1094.267833
-2.825877,1,1094.337574
-2.782406,1,1094.399007
-2.590705,1,1094.462856
-2.725655,1,1094.517935
-2.830382,1,1094.585462
-2.6931,1,1094.644411
-2.837017,1,1094.70063
-2.782893,1,1094.757207
-2.828123,1,1094.818277
-2.731815,1,1094.886417
-2.662302,1,1094.945361
-2.7571,1,1094.999711
-2.668369,1,1095.06595
-2.653411,1,1095.128291
-2.945622,1,1095.189627
-2.842221,1,1095.251429
-2.987162,1,1095.314459
-2.716722,1,1095.367406
-2.717377,1,1095.433049
-2.858895,1,1095.498872
-2.674912,1,1095.554683
-2.854462,1,1095.608542
-2.779253,1,1095.668117
-2.689214,1,1095.728821
-2.792706,1,1095.787562
-2.672326,1,1095.848238
-2.774997,1,1095.903174
-2.834627,1,1095.966714
-2.773171,1,1096.033725
-2.779676,1,1096.618035
-2.807849,1,1096.687653
-2.746641,1,1096.748423
-2.745283,1,1096.822238
-3.076968,1,1096.922184
-2.823421,1,1096.994258
-2.818062,1,1097.05795
-2.580744,1,1097.135876
-2.789774,1,1097.199444
-2.832331,1,1097.27236
-2.800929,1,1097.358193
-2.75037,1,1097.436497
-2.764731,1,1097.517094
-2.827957,1,1097.588198
-2.804371,1,1097.661151
-2.683991,1,1097.738851
-2.705012,1,1097.815928
-2.655043,1,1097.895642
-2.856715,1,1097.970424
-2.98553,1,1098.059671
-2.785536,1,1098.135105
-2.813793,1,1098.189714
-2.811362,1,1098.252768
-2.683723,1,1098.31311
-2.719399,1,1098.377912
-2.784185,1,1098.434826
-2.824056,1,1098.499055
-2.785569,1,1098.561427
-2.738103,1,1098.621352
-2.674971,1,1098.683105
-2.9155,1,1098.750559
-2.661888,1,1098.807975
-2.87708,1,1098.862248
-2.797924,1,1098.926893
-2.768294,1,1098.993538
-2.830519,1,1099.040671
-2.714562,1,1099.107361
-2.798447,1,1099.184614
-2.776902,1,1099.245766
-2.693792,1,1099.306223
-2.888293,1,1099.371303
-2.629388,1,1099.432657
-2.805866,1,1099.487044
-2.802649,1,1099.546311
-2.789508,1,1099.604615
-2.836541,1,1099.671021
-2.691446,1,1099.731392
-2.79791,1,1099.78609
-2.782129,1,1099.850669
-2.787065,1,1099.915874
-2.64302,1,1099.975158
-2.780404,1,1100.03826
-2.667133,1,1100.101783
-2.824862,1,1100.156516
-2.73391,1,1100.215634
-2.762375,1,1100.272403
-2.542415,1,1100.347476
-2.675478,1,1100.402175
-2.619804,1,1100.466022
-2.812375,1,1100.525322
-2.833639,1,1100.588688
-2.872736,1,1100.646368
-2.802678,1,1100.701521
-2.7592,1,1100.773633
-2.859043,1,1100.844779
-2.639284,1,1100.900425
-2.815417,1,1100.965943
-2.880803,1,1101.023288
-2.696852,1,1101.082068
-2.790264,1,1101.13992
-2.636082,1,1101.214272
-2.66866,1,1101.271742
-2.763613,1,1101.327865
-2.719119,1,1101.388487
-2.697091,1,1101.456264
-2.913037,1,1101.514251
-2.662157,1,1101.568849
-2.884989,1,1101.631623
-2.797419,1,1101.696096
-2.712884,1,1101.756595
-2.88137,1,1101.821728
-2.619398,1,1101.893563
-2.751358,1,1101.955856
-2.7852,1,1102.01383
-2.650026,1,1102.067003
-2.612218,1,1102.121249
-2.737848,1,1102.185656
-2.887281,1,1102.242299
-2.840981,1,1102.306818
-2.648784,1,1102.371565
-2.778498,1,1102.436518
-2.814654,1,1102.49115
-2.871095,1,1102.544629
-2.902721,1,1102.613005
-2.807254,1,1102.673524
-2.717103,1,1102.732924
-2.761655,1,1102.787297
-2.714791,1,1102.85644
-2.756299,1,1102.922396
-3.002549,1,1102.980725
-2.618295,1,1103.037825
-2.717569,1,1103.106715
-2.795829,1,1103.167807
-2.885156,1,1103.225179
-2.744651,1,1103.292933
-2.921389,1,1103.351025
-2.761186,1,1103.408646
-2.775033,1,1103.479649
-3.027874,1,1103.538336
-2.920419,1,1103.600971
-2.891451,1,1103.656325
-2.791735,1,1103.731928
-2.874851,1,1103.792882
-2.756795,1,1103.854417
-2.810893,1,1103.909257
-3.02884,1,1103.978684
-2.61357,1,1104.035463
-2.770304,1,1104.100841
-2.820909,1,1104.160488
-2.83812,1,1104.228344
-2.757782,1,1104.28253
-2.783465,1,1104.343872
-2.637672,1,1104.403838
-2.834999,1,1104.462458
-2.773275,1,1104.53083
-2.830906,1,1104.595786
-2.639851,1,1104.652521
-2.598168,1,1104.716358
-2.864739,1,1104.771155
-2.662827,1,1104.833098
-2.617425,1,1104.899997
-2.779522,1,1104.953207
-2.833688,1,1105.016107
-3.074362,1,1105.079467
-2.724241,1,1105.144482
-2.886681,1,1105.201568
-2.533454,1,1105.263333
-2.826631,1,1105.324167
-2.787988,1,1105.385289
-2.818395,1,1105.444796
-2.790934,1,1105.517712
-2.650024,1,1105.582885
-2.616047,1,1105.641728
-2.853004,1,1105.697001
-2.689583,1,1105.765138
-2.64372,1,1105.822289
-2.782601,1,1105.87747
-2.74277,1,1105.948263
-2.774744,1,1106.02855
-2.634092,1,1106.084065
-2.76158,1,1106.148422
-2.86656,1,1106.203025
-2.991411,1,1106.268188
-2.845487,1,1106.350277
-2.719566,1,1106.429391
-2.810634,1,1106.50019
-2.678774,1,1106.576687
-2.716914,1,1106.634768
-2.709682,1,1106.751599
-2.881794,1,1106.847196
-2.81492,1,1106.916465
-2.828879,1,1107.066694
-2.694933,1,1107.212811
-2.816488,1,1107.300893
-2.718571,1,1107.384449
-2.844689,1,1107.465277
-2.779526,1,1107.52406
-2.718581,1,1107.587657
-2.740766,1,1107.649896
-2.84611,1,1107.703674
-2.861367,1,1107.768122
-2.939437,1,1107.82035
-2.877129,1,1107.882571
-2.878727,1,1107.950525
-2.793482,1,1108.016436
-2.644249,1,1108.07172
-2.76094,1,1108.135367
-2.64867,1,1108.193952
-2.895387,1,1108.255193
-2.656683,1,1108.330472
-2.748899,1,1108.407887
-2.736698,1,1108.484818
-2.642803,1,1108.567914
-2.79411,1,1108.628894
-2.919442,1,1108.699787
-2.738957,1,1108.764699
-2.848274,1,1108.828864
-2.832919,1,1108.890185
-2.715541,1,1108.953093
-2.735487,1,1109.023611
-2.703639,1,1109.08809
-2.816443,1,1109.146984
-2.843972,1,1109.206187
-2.771066,1,1109.272541
-2.777093,1,1109.33153
-2.806141,1,1109.385634
-2.840805,1,1109.453008
-2.643379,1,1109.519013
-2.708846,1,1109.573202
-2.758179,1,1109.640087
-2.860045,1,1109.704239
-2.79378,1,1109.770488
-2.849436,1,1109.834471
-2.698416,1,1109.887474
-2.747079,1,1109.956356
-2.567875,1,1110.023375
-2.732456,1,1110.094806
-2.871887,1,1110.15008
-2.867037,1,1110.208889
-2.75223,1,1110.272316
-2.759522,1,1110.333393
-2.917865,1,1110.39963
-2.918607,1,1110.455922
-2.910622,1,1110.519696
-2.735451,1,1110.573505
-2.707849,1,1110.637393
-2.639959,1,1110.701175
-2.764072,1,1110.755724
-2.775133,1,1110.817171
-2.755912,1,1110.889288
-2.795308,1,1110.954093
-2.758858,1,1111.028924
-2.641631,1,1111.097371
-2.787488,1,1111.154802
-2.895784,1,1111.215144
-2.734881,1,1111.26917
-2.553769,1,1111.322559
-2.702664,1,1111.388391
-2.624555,1,1111.452781
-2.735725,1,1111.51466
-2.677273,1,1111.578512
-2.644099,1,1111.634015
-2.802462,1,1111.697552
-2.806377,1,1111.759048
-2.696544,1,1111.825801
-2.885458,1,1111.888288
-2.871754,1,1111.945814
-2.731829,1,1112.001519
-2.820036,1,1112.068197
-2.647844,1,1112.125451
-2.762844,1,1112.191007
-2.69694,1,1112.246547
-2.940132,1,1112.315008
-2.836478,1,1112.38652
-2.714772,1,1112.448977
-2.655161,1,1112.508187
-2.864677,1,1112.57114
-2.70016,1,1112.629138
-2.726805,1,1112.690302
-2.638106,1,1112.754665
-2.872714,1,1112.819428
-2.767427,1,1112.873567
-2.863772,1,1112.938996
-2.868233,1,1113.003489
-2.991865,1,1113.066363
-2.833154,1,1113.13202
-2.437742,1,1113.190996
-2.700078,1,1113.253419
-2.811293,1,1113.314938
-2.834792,1,1113.371609
-2.789451,1,1113.42725
-2.59361,1,1113.498672
-2.563123,1,1113.56409
-2.655858,1,1113.618645
-2.851077,1,1113.682377
-2.834059,1,1113.749188
-2.864145,1,1113.812397
-2.842181,1,1113.869055
-2.808702,1,1113.933208
-2.751263,1,1113.993628
-2.74846,1,1114.055311
-2.781617,1,1114.118963
-2.684926,1,1114.185057
-2.673813,1,1114.241923
-2.754164,1,1114.301372
-2.727896,1,1114.368668
-2.791611,1,1114.432248
-2.82817,1,1114.486943
-2.77604,1,1114.54404
-2.83502,1,1114.604824
-2.65972,1,1114.666648
-2.758327,1,1114.721014
-2.693223,1,1114.77962
-2.853843,1,1114.842756
-2.7134,1,1114.907683
-2.683135,1,1114.967887
-2.659768,1,1115.032274
-2.767813,1,1115.091649
-2.824174,1,1115.154379
-2.695343,1,1115.222036
-2.651703,1,1115.284704
-2.840085,1,1115.343561
-2.596584,1,1115.402323
-2.743033,1,1115.461143
-2.651171,1,1115.529387
-2.849516,1,1115.588056
-2.882218,1,1115.648896
-2.733799,1,1115.703902
-2.74074,1,1115.769735
-2.8279,1,1115.828038
-2.77409,1,1115.882366
-2.724003,1,1115.937757
-2.747334,1,1116.002231
-2.949601,1,1116.062706
-2.760907,1,1116.120957
-2.966378,1,1116.185939
-2.692849,1,1116.248042
-2.779536,1,1116.303311
-2.768139,1,1116.366288
-2.865593,1,1116.437872
-2.864257,1,1116.497864
-2.69675,1,1116.552903
-2.59995,1,1116.618729
-2.703847,1,1116.688165
-2.90262,1,1116.748286
-2.677039,1,1116.806827
-2.784214,1,1116.873804
-2.837699,1,1116.931651
-2.741186,1,1116.987602
-2.69361,1,1117.051439
-2.706454,1,1117.121397
-2.83238,1,1117.177923
-2.812551,1,1117.242871
-2.793963,1,1117.323946
-2.904636,1,1117.386817
-2.731746,1,1117.446931
-2.808434,1,1117.517759
-2.741273,1,1117.584781
-2.634576,1,1117.646719
-2.801866,1,1117.703959
-2.637243,1,1117.771957
-2.81555,1,1117.832192
-2.766866,1,1117.887615
-2.765739,1,1117.956944
-2.912909,1,1118.015216
-2.674446,1,1118.077076
-2.953381,1,1118.142582
-2.676295,1,1118.200761
-2.870174,1,1118.258271
-2.950372,1,1118.317375
-2.739915,1,1118.381294
-2.807673,1,1118.458626
-2.872909,1,1118.530231
-2.761792,1,1118.585813
-2.783502,1,1118.655004
-2.713716,1,1118.721259
-2.711362,1,1118.774877
-2.67708,1,1118.832424
-2.731717,1,1118.894314
-2.680515,1,1118.956165
-2.719171,1,1119.012491
-2.706015,1,1119.06994
-2.852289,1,1119.138903
-2.700822,1,1119.199342
-2.595531,1,1119.254662
-2.944103,1,1119.317195
-2.848842,1,1119.387574
-2.638319,1,1119.454344
-2.781725,1,1119.514092
-2.667485,1,1119.581133
-2.787714,1,1119.648751
-2.668121,1,1119.703763
-2.888367,1,1119.758105
-2.868834,1,1119.833333
-2.708693,1,1119.891197
-2.702037,1,1119.955593
-2.846166,1,1120.009071
-2.620257,1,1120.078771
-2.688007,1,1120.145843
-2.759721,1,1120.202362
-2.754274,1,1120.256216
-2.655985,1,1120.320818
-2.86292,1,1120.389604
-2.813793,1,1120.447212
-2.824121,1,1120.503154
-2.99759,1,1120.572085
-2.937789,1,1120.633219
-2.715881,1,1120.693169
-2.774329,1,1120.750965
-2.60851,1,1120.811964
-2.603278,1,1120.872558
-2.560511,1,1120.931149
-2.869999,1,1121.000047
-2.710072,1,1121.066559
-2.710587,1,1121.131294
-2.846723,1,1121.19576
-2.892706,1,1121.251681
-2.731495,1,1121.304763
-2.632516,1,1121.367013
-2.750332,1,1121.42161
-2.701706,1,1121.48844
-2.955476,1,1121.544822
-2.658548,1,1121.599952
-2.826842,1,1121.670579
-2.793957,1,1121.7365
-2.696996,1,1121.795326
-2.696193,1,1121.864643
-2.722917,1,1121.928119
-2.602167,1,1121.992265
-3.010182,1,1122.048044
-2.767687,1,1122.118756
-2.806386,1,1122.178459
-2.898389,1,1122.244052
-2.772851,1,1122.302728
-2.718819,1,1122.368096
-2.60496,1,1122.42533
-2.873474,1,1122.482988
-2.970509,1,1122.551366
-2.647578,1,1122.616863
-2.674304,1,1122.681082
-2.784429,1,1122.74379
-2.971713,1,1122.804057
-2.722357,1,1122.863645
-2.778253,1,1122.921347
-2.859129,1,1122.988273
-2.841183,1,1123.051555
-2.834761,1,1123.108094
-2.870628,1,1123.169618
-2.839865,1,1123.234541
-2.849489,1,1123.301023
-2.813556,1,1123.357807
-2.892411,1,1123.421648
-2.773342,1,1123.484024
-2.785096,1,1123.54664
-2.905568,1,1123.602431
-2.666012,1,1123.664664
-2.700516,1,1123.723021
-2.727243,1,1123.7867
-2.814914,1,1123.854773
-2.886845,1,1123.906954
-2.743152,1,1123.968673
-3.039065,1,1124.037597
-2.786922,1,1124.105454
-2.704985,1,1124.162379
-2.817445,1,1124.222741
-2.591449,1,1124.286525
-2.725807,1,1124.345881
-2.793141,1,1124.413364
-2.654711,1,1124.472336
-2.8104,1,1124.533857
-2.867112,1,1124.588163
-2.822912,1,1124.663849
-2.833411,1,1124.718508
-2.73569,1,1124.774093
-2.914494,1,1124.839938
-2.65001,1,1124.911762
-2.790123,1,1124.96676
-2.910909,1,1125.022089
-2.63983,1,1125.08618
-2.889478,1,1125.154625
-2.729144,1,1125.217137
-2.737677,1,1125.275768
-2.811691,1,1125.333807
-2.749454,1,1125.392042
-2.8579,1,1125.460117
-2.695441,1,1125.524075
-2.838814,1,1125.585897
-2.737423,1,1125.643428
-2.902316,1,1125.706601
-2.863798,1,1125.768408
-2.740915,1,1125.830989
-2.772973,1,1125.891114
-2.880615,1,1125.945787
-2.75042,1,1126.010936
-2.724404,1,1126.084562
-2.820233,1,1126.144243
-2.805271,1,1126.206475
-2.689107,1,1126.262641
-2.893229,1,1126.334854
-2.854456,1,1126.390579
-2.856583,1,1126.463644
-2.725475,1,1126.528709
-2.895762,1,1126.593158
-2.724412,1,1126.659594
-2.838059,1,1126.716797
-2.715036,1,1126.778995
-2.731638,1,1126.845959
-2.904411,1,1126.910886
-2.803474,1,1126.966676
-2.736499,1,1127.024564
-2.650141,1,1127.086883
-2.748244,1,1127.150929
-2.698859,1,1127.20616
-2.808905,1,1127.272694
-2.849666,1,1127.343029
-2.943284,1,1127.405313
-2.833786,1,1127.464332
-2.726783,1,1127.542259
-2.875621,1,1127.616869
-2.686754,1,1127.672076
-2.888601,1,1127.749892
-2.696108,1,1127.828077
-2.890562,1,1127.883566
-2.677695,1,1127.946774
-2.973367,1,1128.012593
-2.788697,1,1128.071536
-2.809869,1,1128.136517
-2.830079,1,1128.197371
-2.589837,1,1128.259535
-2.696571,1,1128.316455
-2.761662,1,1128.385536
-2.848654,1,1128.452695
-2.731759,1,1128.512921
-2.584515,1,1128.571026
-2.757338,1,1128.629771
-2.668057,1,1128.690593
-2.76724,1,1128.753147
-2.643259,1,1128.820812
-2.657149,1,1128.88129
-2.719413,1,1128.950919
-2.820087,1,1129.013051
-2.776279,1,1129.066738
-2.793232,1,1129.132224
-2.955947,1,1129.197606
-2.844873,1,1129.255458
-2.994479,1,1129.312793
-2.917052,1,1129.379095
-2.725479,1,1129.446064
-2.740372,1,1129.504302
-2.768782,1,1129.55862
-2.817405,1,1129.629053
-2.726936,1,1129.704034
-2.730599,1,1129.758086
-2.8067,1,1129.816179
-2.772792,1,1129.884274
-2.709351,1,1129.941551
-2.770014,1,1130.003734
-2.608707,1,1130.057244
-2.827573,1,1130.130486
-2.751468,1,1130.187372
-2.974488,1,1130.246321
-2.722384,1,1130.305141
-2.860857,1,1130.377028
-2.707572,1,1130.435591
-2.795666,1,1130.508231
-2.710319,1,1130.564438
-2.904709,1,1130.634532
-2.919255,1,1130.708299
-2.848116,1,1130.774503
-2.996011,1,1130.837221
-2.749797,1,1130.906096
-2.832602,1,1130.96326
-2.721673,1,1131.015169
-2.69147,1,1131.08974
-2.665089,1,1131.155803
-2.794781,1,1131.212897
-2.709957,1,1131.265646
-2.601438,1,1131.340491
-2.943018,1,1131.415509
-2.702859,1,1131.482092
-2.768544,1,1131.557936
-2.757313,1,1131.62631
-2.823867,1,1131.683167
-2.899718,1,1131.740803
-2.59991,1,1131.811432
-2.580779,1,1131.880887
-2.472297,1,1131.939663
-2.736901,1,1132.004679
-2.90908,1,1132.079319
-2.730845,1,1132.133796
-2.777782,1,1132.187246
-2.672103,1,1132.252941
-2.831394,1,1132.320605
-2.50576,1,1132.379811
-2.655574,1,1132.436297
-2.863088,1,1132.503438
-2.735416,1,1132.56791
-2.859818,1,1132.622229
-2.660603,1,1132.68016
-2.802864,1,1132.758693
-2.819921,1,1132.816734
