step,portfolio_value,total_return,max_drawdown,total_trades,win_rate,current_price,profit_percent,drawdown_percent,win_rate_percent
117,7387.262067203502,-0.26127379327964984,0.26127379327964984,32,0.09375,6984.84,-26.127379327964984,26.127379327964984,9.375
118,7394.983664798312,-0.2605016335201688,0.26127379327964984,33,0.09090909090909091,7011.21,-26.05016335201688,26.127379327964984,9.090909090909092
119,7459.019359443148,-0.25409806405568525,0.26127379327964984,33,0.09090909090909091,7200.01,-25.409806405568524,26.127379327964984,9.090909090909092
120,7491.639260877554,-0.2508360739122446,0.26127379327964984,34,0.08823529411764706,7302.01,-25.08360739122446,26.127379327964984,8.823529411764707
121,7480.429459507908,-0.2519570540492092,0.26127379327964984,35,0.08571428571428572,7263.02,-25.195705404920922,26.127379327964984,8.571428571428571
122,7500.654500345237,-0.24993454996547634,0.26127379327964984,36,0.08333333333333333,7359.06,-24.993454996547634,26.127379327964984,8.333333333333332
123,7364.0721218410445,-0.26359278781589557,0.26359278781589557,37,0.08108108108108109,6700.0,-26.359278781589556,26.359278781589556,8.108108108108109
124,7353.961827752178,-0.2646038172247822,0.2646038172247822,38,0.07894736842105263,6516.01,-26.46038172247822,26.46038172247822,7.894736842105263
125,7352.47931512183,-0.264752068487817,0.264752068487817,39,0.07692307692307693,6395.54,-26.475206848781703,26.475206848781703,7.6923076923076925
126,7352.0355619998245,-0.26479644380001754,0.26479644380001754,40,0.075,6185.05,-26.479644380001755,26.479644380001755,7.5
127,7352.144439829365,-0.2647855560170635,0.26479644380001754,40,0.075,6250.81,-26.47855560170635,26.479644380001755,7.5
128,7352.245751179573,-0.2647754248820427,0.26479644380001754,40,0.075,6312.0,-26.47754248820427,26.479644380001755,7.5
129,7352.217455527096,-0.2647782544472904,0.26479644380001754,40,0.075,6294.91,-26.477825444729042,26.479644380001755,7.5
130,7352.289825507772,-0.2647710174492228,0.26479644380001754,40,0.075,6338.62,-26.477101744922283,26.479644380001755,7.5
131,7352.536125172044,-0.26474638748279555,0.26479644380001754,40,0.075,6487.38,-26.474638748279556,26.479644380001755,7.5
132,7352.518326560919,-0.26474816734390805,0.26479644380001754,40,0.075,6476.63,-26.474816734390807,26.479644380001755,7.5
133,7352.581788957609,-0.2647418211042391,0.26479644380001754,40,0.075,6514.96,-26.47418211042391,26.479644380001755,7.5
134,7352.565298337442,-0.26474347016625577,0.26479644380001754,40,0.075,6505.0,-26.474347016625575,26.479644380001755,7.5
135,7352.140929777683,-0.26478590702223176,0.26479644380001754,40,0.075,6248.69,-26.478590702223176,26.479644380001755,7.5
136,7352.286232671852,-0.26477137673281476,0.26479644380001754,40,0.075,6336.45,-26.477137673281476,26.479644380001755,7.5
137,7352.3780238347135,-0.26476219761652864,0.26479644380001754,40,0.075,6391.89,-26.476219761652864,26.479644380001755,7.5
138,7352.543774435617,-0.2647456225564383,0.26479644380001754,40,0.075,6492.0,-26.47456225564383,26.479644380001755,7.5
139,7352.9858753791095,-0.26470141246208906,0.26479644380001754,40,0.075,6759.02,-26.470141246208907,26.479644380001755,7.5
140,7352.926320398444,-0.26470736796015565,0.26479644380001754,40,0.075,6723.05,-26.470736796015565,26.479644380001755,7.5
141,7352.901402342869,-0.2647098597657131,0.26479644380001754,40,0.075,6708.0,-26.47098597657131,26.479644380001755,7.5
